timestamp,total_duration,time_between_movements,hover_time,position_x,position_y,velocity,acceleration,jerk,path_length,click_events,scroll_events,average_velocity,peak_velocity,average_acceleration,peak_acceleration,average_momentum,peak_momentum,smoothness,deviation_from_ideal_path,idle_time,fitts_index_of_difficulty,fitts_movement_time
1768679366.5785,0,0,0,61.25505828857422,674.1487426757813,0,0,0,0,None,None,0,0,0,0,0,0,0,0,0,0,0
1768679366.5843,0.005808723,0.005808723,0.005808723,62.01583480834961,674.1487426757813,130.9713890256758,0,0,0.7607765197753906,None,None,130.9713890256758,130.9713890256758,0,0,130.9713890256758,130.9713890256758,0,1,0,0.0109341454550612,0.005808723
1768679366.5862,0.00775032,0.001941597,0,63.150146484375,674.1487426757813,176.75334801987736,3433.646924565118,858411.7311412795,1.8950881958007813,None,None,153.8623685227766,176.75334801987736,3433.646924565118,3433.646924565118,153.8623685227766,176.75334801987736,0,1,0,0.027084508752484394,0.00775032
1768679366.5882,0.009735821,0.001985501,0,64.54901885986328,674.1487426757813,228.64277177553524,6295.259628869922,715403.1760762011,3.2939605712890625,None,None,178.7891696070295,228.64277177553524,4864.453276717521,6295.259628869922,178.7891696070295,228.64277177553524,0.0000013978131960284798,1,0,0.046755904652487364,0.009735821
1768679366.5959,0.017423283,0.007687462,0,65.94527435302734,674.1487426757813,214.53822882878492,3856.257831248473,-317270.0948143158,4.690216064453125,None,None,187.72643441246834,228.64277177553524,4528.388128227838,6295.259628869922,187.72643441246834,228.64277177553524,0.0000019367209904400037,1,0,0.06612661996833476,0.017423283
1768679366.5959,0.017441618,0.000018335,0,67.34117126464844,674.1487426757813,254.86902855173147,5724.190461094922,466983.1574616123,6.086112976074219,None,None,201.15495324032096,254.86902855173147,4827.338711444609,6295.259628869922,201.15495324032096,254.86902855173147,0.0000020004582004802903,1,-0.000000000000000003469446951953614,0.08523581504815186,0.017441618
1768679366.5959,0.017444293,0.000002675,0,68.73648834228516,674.1487426757813,283.05710080896597,6121.038742059032,99212.0702410275,7.4814300537109375,None,None,214.8053111684285,283.05710080896597,5086.078717567494,6295.259628869922,214.8053111684285,283.05710080896597,0.0000025017692221215173,1,-0.000000000000000003469446951953614,0.10408742182724294,0.017444293
1768679366.5959,0.017446206,0.000001913,0,70.52919006347656,674.1487426757813,332.5925996556316,7999.889532941244,469712.697720553,9.274131774902344,None,None,231.63206666660037,332.5925996556316,5571.7138534631185,7999.889532941244,231.63206666660037,332.5925996556316,0.0000024171156582638334,1,-0.000000000000000003469446951953614,0.12795191540091988,0.017446206
1768679366.6093,0.030867841,0.013421635,0,72.71991729736328,674.1487426757813,281.7818919648258,4464.203194229223,-263431.86494879506,11.464859008789063,None,None,237.90079482887853,332.5925996556316,5413.4980450011335,7999.889532941244,237.90079482887853,332.5925996556316,0.0000025728843888857645,1,0,0.15658895028434358,0.030867841
1768679366.6234,0.044876284,0.014008443,0,74.90907287597656,674.1487426757813,244.12952774258912,2318.592146470068,-153165.56220838783,13.654014587402344,None,None,238.5928762637353,332.5925996556316,5026.63480768475,7999.889532941244,238.5928762637353,332.5925996556316,0.000002816698942236812,1,0,0.18464864520321683,0.044876284
