timestamp,total_duration,time_between_movements,hover_time,position_x,position_y,velocity,acceleration,jerk,path_length,click_events,scroll_events,average_velocity,peak_velocity,average_acceleration,peak_acceleration,average_momentum,peak_momentum,smoothness,deviation_from_ideal_path,idle_time,fitts_index_of_difficulty,fitts_movement_time
1770136045.9180,0,0,0,61.23204040527344,678.5780029296875,0,0,0,0,None,None,0,0,0,0,0,0,0,0,0,0,0
1770136045.9294,0.011317,0.011317,0,66.87606811523438,674.627197265625,608.7660986604545,0,0,6.8894059385403645,None,None,608.7660986604545,608.7660986604545,0,0,608.7660986604545,608.7660986604545,0,1,0,0.09611887123125369,0.011317
1770136045.9442,0.026188,0.014871,0,81.82188415527344,664.05224609375,795.4858637762284,3766.789693681134,253297.67289900704,25.198065348508898,None,None,702.1259812183414,795.4858637762284,3766.789693681134,3766.789693681134,702.1259812183414,795.4858637762284,0,1.000002535673535,-0.000000000000000003469446951953614,0.32421153260163715,0.026188
1770136045.9612,0.043184,0.016996,0,112.76847839355469,642.632080078125,1221.1720749678307,10150.630366035764,375608.41800156684,62.83468590729125,None,None,875.1413458015045,1221.1720749678307,6958.710029858449,10150.630366035764,875.1413458015045,1221.1720749678307,0.000002662347146851827,1.0000106307030847,0,0.7034021270178322,0.043184
1770136045.9776,0.059595,0.016411,0,163.91954040527344,608.1741333007813,1982.2618451760684,21018.48318313207,662229.7737551829,124.50948822587961,None,None,1151.9214706451455,1982.2618451760684,11645.301080949655,21018.48318313207,1151.9214706451455,1982.2618451760684,0.0000019270826761680433,1.0000382261776848,0.000000000000000006938893903907228,1.1667458336903218,0.059595
1770136045.9942,0.076209,0.016614,0,206.7227325439453,580.483154296875,2308.122162605769,20597.017632845764,-25368.096201174074,175.48893090089166,None,None,1383.1616090372704,2308.122162605769,13883.230218923683,21018.48318313207,1383.1616090372704,2308.122162605769,0.000002821653741121144,1.0001010668801795,0,1.4619014776655845,0.076209
1770136046.0109,0.092911,0.016702,0,258.2655029296875,549.5234375,2695.667748582779,21378.975436819295,46818.21362552577,235.6151418506933,None,None,1601.912632294855,2695.667748582779,15382.379262502805,21378.975436819295,1601.912632294855,2695.667748582779,0.0000036035240612202716,1.000335476273495,0,1.7464681007100475,0.092911
1770136046.0280,0.109944,0.017033,0,271.97467041015625,541.2298583984375,2169.1719397603874,5692.1810241309595,-920964.8572000433,251.6377735733978,None,None,1682.9496762185024,2695.667748582779,13767.346222774164,21378.975436819295,1682.9496762185024,2695.667748582779,0.000002461854356043925,1.0003523582589162,0.000000000000000013877787807814457,1.8137263576357832,0.109944
1770136046.0454,0.127388,0.017444,0,292.12677001953125,528.7158813476563,1926.3790918200189,-190.9980699754792,-337260.8973920224,275.35921409233873,None,None,1713.378353168692,2695.667748582779,11773.297038095643,21378.975436819295,1713.378353168692,2695.667748582779,0.000002533516035458767,1.0003408712514419,0,1.9079112164644578,0.127388
1770136046.0617,0.143673,0.016285,0,298.3189392089844,523.5407104492188,1497.1302965366478,-8041.260121811284,-482054.77751524746,283.42924216532873,None,None,1689.3507913206872,2695.667748582779,9296.477393107278,21378.975436819295,1689.3507913206872,2695.667748582779,0.0000024558774998674226,1.0005318157065126,0,1.9383934118349346,0.143673
1770136046.0784,0.160329,0.016656,0,302.34454345703125,519.93994140625,1145.2718442170433,-11966.390232234839,-235658.6281474276,288.8302631116587,None,None,1634.9428966103228,2695.667748582779,6933.936545847043,21378.975436819295,1634.9428966103228,2695.667748582779,0.0000025923830856889308,1.000729897714364,0,1.958358666179716,0.160329
1770136046.0947,0.176638,0.016309,0,303.4520263671875,517.5225830078125,850.6014471925083,-13796.861850243611,-112236.90097545972,291.489236602084,None,None,1563.6391284814306,2695.667748582779,4860.856706237978,21378.975436819295,1563.6391284814306,2695.667748582779,0.000002814082426426114,1.0021051463412591,0,1.9667143201378228,0.176638
1770136046.1114,0.193391,0.016753,0,301.07012939453125,516.1569213867188,644.5876069933978,-13346.942676757893,26856.036141927874,294.2348630973811,None,None,1487.0515016907611,2695.667748582779,3205.6022168747168,21378.975436819295,1487.0515016907611,2695.667748582779,0.000003100720775951176,1.015793900571154,0.000000000000000027755575615628914,1.9622158480467125,0.193391
1770136046.1284,0.210405,0.017014,0,285.422607421875,512.0047607421875,736.665385619151,-7719.2949514473485,330765.7062013956,310.42391439456196,None,None,1429.3294927621757,2695.667748582779,2295.194119514545,21378.975436819295,1429.3294927621757,2695.667748582779,0.0000030935179139989112,1.111438522050075,0.000000000000000027755575615628914,1.9233364120566732,0.210405
1770136046.1449,0.226882,0.016477,0,270.94873046875,507.9420166015625,789.3793692308791,-4443.732533651766,198796.04404901274,325.4571776466435,None,None,1383.6187696527975,2695.667748582779,1776.8151461940595,21378.975436819295,1383.6187696527975,2695.667748582779,0.0000031960638562738923,1.2037655462432815,0.000000000000000027755575615628914,1.8889513464926673,0.226882
1770136046.1614,0.243336,0.016454,0,257.9378967285156,505.11962890625,795.3048194564659,-3002.5761218195125,87586.99476311253,338.7706169813411,None,None,1344.3978396397085,2695.667748582779,1435.4300556216617,21378.975436819295,1344.3978396397085,2695.667748582779,0.0000033834735096616825,1.2917292316667193,0.000000000000000027755575615628914,1.857030783157955,0.243336
1770136046.1781,0.260036,0.0167,0,243.46400451660156,501.6492919921875,824.0926335369214,-1584.6569245469127,84905.3411540479,353.65472911674277,None,None,1311.8787642582845,2695.667748582779,1234.0909236104233,21378.975436819295,1311.8787642582845,2695.667748582779,0.000003564961907754578,1.3923818390698905,0,1.8237193354865437,0.260036
1770136046.1950,0.276973,0.016937,0,231.6061248779297,498.43060302734375,794.4999949848989,-1633.4253762379703,-2879.4031818537896,365.9416843204389,None,None,1281.4447190069088,2695.667748582779,1054.8711548698986,21378.975436819295,1281.4447190069088,2695.667748582779,0.000003816803519336478,1.4758543163201843,0.00000000000000005551115123125783,1.7988901397410957,0.276973
1770136046.2117,0.293654,0.016681,0,221.43605041503906,496.3966064453125,742.6761886340737,-2075.4247344862692,-26497.173925322157,376.31316235765496,None,None,1251.5131339861957,2695.667748582779,870.7361025548299,21378.975436819295,1251.5131339861957,2695.667748582779,0.000004043991283060671,1.551158948556068,0.00000000000000005551115123125783,1.776530584828323,0.293654
1770136046.2285,0.310474,0.01682,0,212.7854766845703,494.4742431640625,677.9279804188106,-2607.6405046623213,-31641.841270871104,385.174759643211,None,None,1221.3244416931757,2695.667748582779,677.4929577094327,21378.975436819295,1221.3244416931757,2695.667748582779,0.000004262650370339224,1.615266986080781,0.00000000000000005551115123125783,1.7589805772917169,0.310474
1770136046.2460,0.327994,0.01752,0,204.838623046875,492.60772705078125,614.3288673961586,-2914.3742611857497,-17507.634504761892,393.3378696596257,None,None,1190.9746629783247,2695.667748582779,488.4473146096863,21378.975436819295,1190.9746629783247,2695.667748582779,0.000004493667593272717,1.674038971030268,0.00000000000000005551115123125783,1.744003419015302,0.327994
1770136046.2623,0.344272,0.016278,0,197.59548950195313,490.79693603515625,567.6279406263615,-2900.7499070798785,836.9796108779416,400.8039226765712,None,None,1161.2914857234693,2695.667748582779,318.9874535252081,21378.975436819295,1161.2914857234693,2695.667748582779,0.000004742324881966716,1.727078253731215,0.00000000000000005551115123125783,1.7314895865942619,0.344272
1770136046.2786,0.360586,0.016314,0,191.64788818359375,488.24798583984375,516.331630254941,-2973.8186159309134,-4478.895969782696,407.2747115419518,None,None,1131.975128656718,2695.667748582779,162.18716450348802,21378.975436819295,1131.975128656718,2695.667748582779,0.000004986346618070835,1.7651990080575717,0.00000000000000005551115123125783,1.7256300550207342,0.360586
1770136046.2950,0.376971,0.016385,0,187.14186096191406,484.93292236328125,463.8568747168747,-3042.455860655448,-4189.02927827491,412.8688090720416,None,None,1102.926508920203,2695.667748582779,16.521572450809117,21378.975436819295,1102.926508920203,2695.667748582779,0.0000052302015390460905,1.7874666301674307,0.00000000000000005551115123125783,1.7267434739065766,0.376971
1770136046.3119,0.393838,0.016867,0,182.94924926757813,476.7774658203125,487.79990299414294,-1703.8633792608248,79361.62218501352,422.0388398377334,None,None,1077.2962336732837,2695.667748582779,-58.27777327578366,21378.975436819295,1077.2962336732837,2695.667748582779,0.000005373057139260056,1.7908334918243052,0.00000000000000005551115123125783,1.7470270701445911,0.393838
1770136046.3285,0.410466,0.016628,0,182.0438690185547,471.31011962890625,441.4443617976186,-2029.044415937069,-19556.23266034666,427.5806434946673,None,None,1051.862158798257,2695.667748582779,-140.39305005333722,21378.975436819295,1051.862158798257,2695.667748582779,0.000005590585166014501,1.7822750251848272,0.00000000000000005551115123125783,1.7651409993030702,0.410466
1770136046.3451,0.427038,0.016572,0,181.61904907226563,465.95440673828125,406.26910939805504,-2057.1024959271936,-1693.1016165896992,432.9531785158255,None,None,1027.0316568982494,2695.667748582779,-217.06142788829146,21378.975436819295,1027.0316568982494,2695.667748582779,0.000005831254289659043,1.7719323085954675,0.00000000000000005551115123125783,1.783831979038654,0.427038
1770136046.3624,0.444341,0.017303,0,181.24989318847656,462.7431640625,340.4316919688689,-2581.4631202494134,-30304.607543328893,436.18557013648274,None,None,1001.6020285675315,2695.667748582779,-307.9999545175654,21378.975436819295,1001.6020285675315,2695.667748582779,0.000006029825145339064,1.766223548848756,0.00000000000000005551115123125783,1.7947669999943587,0.444341
1770136046.3786,0.460524,0.016183,0,181.24989318847656,461.23077392578125,266.33883030390956,-3180.5555751087672,-37019.86373721522,437.6979602732015,None,None,975.3426286295451,2695.667748582779,-414.39090342835067,21378.975436819295,975.3426286295451,2695.667748582779,0.000006215520192704646,1.7629043696569773,0.00000000000000005551115123125783,1.800257176239902,0.460524
1770136046.3955,0.477425,0.016901,0,181.24989318847656,459.71832275390625,213.28383830773106,-3168.1377694392545,734.7379249460237,439.2104114450765,None,None,949.0647393081032,2695.667748582779,-512.7390057858829,21378.975436819295,949.0647393081032,2695.667748582779,0.0000064534451441953175,1.7596050640973324,0.00000000000000005551115123125783,1.8057356432391525,0.477425
1770136046.4123,0.494303,0.016878,0,181.87705993652344,457.8368225097656,184.55064907188319,-2728.4178967633234,26052.842319939038,441.19368684162555,None,None,923.5809363002293,2695.667748582779,-589.1417261644153,21378.975436819295,923.5809363002293,2695.667748582779,0.000006651045181305653,1.7538383830449966,0.00000000000000005551115123125783,1.8137664938137243,0.494303
1770136046.4298,0.511787,0.017484,0,183.98086547851563,455.41943359375,184.17254610726303,-1916.3802244505266,46444.61635282526,444.3983345492203,None,None,899.7290527456174,2695.667748582779,-633.383009440619,21378.975436819295,899.7290527456174,2695.667748582779,0.000006813414669710513,1.7448594323586355,0,1.8265588558587225,0.511787
1770136046.4462,0.528212,0.016425,0,185.5766143798828,453.8236999511719,170.13939321367803,-1597.7794519753686,19397.307304423626,446.6550534981083,None,None,876.9293758852443,2695.667748582779,-664.4925721030304,21378.975436819295,876.9293758852443,2695.667748582779,0.0000070163841875518316,1.7389177138896261,0,1.835350411070568,0.528212
1770136046.4627,0.5447,0.016488,0,186.9699249267578,451.775390625,164.17169786453508,-1227.0281372914726,22486.130196742844,449.13232727702655,None,None,855.3306583694653,2695.667748582779,-682.0718085151692,21378.975436819295,855.3306583694653,2695.667748582779,0.000007212333678305505,1.7319285746062036,0,1.8452891975084524,0.5447
1770136046.4796,0.561583,0.016883,0,187.5415802001953,450.6320495605469,137.63452861523228,-1330.4680450225192,-6126.86772084621,450.41061462395356,None,None,834.2219486708113,2695.667748582779,-701.7201793184223,21378.975436819295,834.2219486708113,2695.667748582779,0.000007434392233557121,1.728346029271501,0.00000000000000011102230246251565,1.8504078213091928,0.561583
1770136046.4957,0.577645,0.016062,0.016062,188.0577850341797,450.3739318847656,107.12379972156316,-1501.1955600489932,-10629.28122441004,450.9877559976044,None,None,813.4477158436899,2695.667748582779,-725.2341611046155,21378.975436819295,813.4477158436899,2695.667748582779,0.000007647831091224594,1.7274043572840574,0,1.8523116345238029,0.577645
1770136046.5124,0.594383,0.016738,0.032799999999999996,188.0577850341797,450.1158447265625,79.61243035479772,-1543.9310974369498,-2553.2045278979917,451.2458431558075,None,None,793.0634023578874,2695.667748582779,-748.6255021426823,21378.975436819295,793.0634023578874,2695.667748582779,0.000007874923866124795,1.7269005407423534,0,1.8532128205892653,0.594383
1770136046.5667,0.64866,0.054277,0.08707699999999999,188.0577850341797,449.85772705078125,57.15537005345771,-1204.8765004202837,6246.745343638486,451.50396083158876,None,None,773.1739960793893,2695.667748582779,-761.2991409837267,21378.975436819295,773.1739960793893,2695.667748582779,0.000008094827333974972,1.7263971375916174,0,1.8541137902096885,0.64866
1770136046.5907,0.672705,0.024045,0.11112199999999998,188.0577850341797,449.5996398925781,43.228810917683965,-1017.1697466232533,7806.477596050338,451.7620479897919,None,None,753.9649122593445,2695.667748582779,-768.214562757768,21378.975436819295,753.9649122593445,2695.667748582779,0.000008311102517130754,1.7258942670152468,0,1.8550143299735464,0.672705
1770136046.6158,0.697737,0.025032,0.136154,188.0577850341797,449.3415222167969,33.353620132566334,-830.3696230331808,7462.453003758092,452.02016566557313,None,None,735.4876996407091,2695.667748582779,-769.8502222387,21378.975436819295,735.4876996407091,2695.667748582779,0.000008527275587980421,1.725391810230976,0,1.8559146524870864,0.697737
1770136046.6388,0.72078,0.023043,0.159197,188.0577850341797,449.08343505859375,26.70760645581069,-667.7841062150849,7055.74433963008,452.27825282377626,None,None,717.7681973110866,2695.667748582779,-767.2331423406584,21378.975436819295,717.7681973110866,2695.667748582779,0.00000874352451432626,1.7248898861872541,-0.00000000000000011102230246251565,1.8568145444981863,0.72078
1770136046.6548,0.736773,0.015993,0.17519,188.0577850341797,448.8253173828125,23.537149238280577,-526.9209662194417,8807.79966207986,452.5363704995575,None,None,700.8357327239451,2695.667748582779,-761.2253379376281,21378.975436819295,700.8357327239451,2695.667748582779,0.000008955468016063882,1.724388376314577,-0.00000000000000011102230246251565,1.8577142184662618,0.736773
1770136046.6787,0.760711,0.023938,0.19912800000000003,188.0577850341797,448.5672302246094,19.71044959424805,-416.8023124639675,4600.160989033092,452.79445765776063,None,None,684.6184640779999,2695.667748582779,-752.8247763407095,21378.975436819295,684.6184640779999,2695.667748582779,0.000009175403212207054,1.7238873993264887,-0.00000000000000011102230246251565,1.8586134612988696,0.760711
1770136046.6949,0.776824,0.016113,0.21524100000000002,188.0577850341797,448.3091125488281,18.60308041661132,-312.3791792840163,6480.67604914983,453.0525753335419,None,None,669.1297342254094,2695.667748582779,-742.3379764107882,21378.975436819295,669.1297342254094,2695.667748582779,0.00000939082816536799,1.7233868368665395,-0.0000000000000002220446049250313,1.859512485308191,0.776824
1770136046.7101,0.792041,0.015217,0.23045800000000002,188.0577850341797,448.051025390625,18.11029110538474,-228.38066459771224,5520.0443376686635,453.310662491745,None,None,654.3338377908634,2695.667748582779,-730.3854807872283,21378.975436819295,654.3338377908634,2695.667748582779,0.000009607725358943201,1.7228868074134183,-0.0000000000000002220446049250313,1.8604110775617302,0.792041
1770136046.7183,0.800304,0.008263,0.23872100000000002,188.31588745117188,447.79290771484375,25.929874535392557,124.03466379071983,42649.80375026408,453.6756852200893,None,None,640.3693052740751,2695.667748582779,-710.9668411377295,21378.975436819295,640.3693052740751,2695.667748582779,0.000009741439621196469,1.7219796845933784,-0.0000000000000002220446049250313,1.8618033245763113,0.800304
1770136046.7295,0.811491,0.011187,0.24990800000000002,188.31588745117188,447.5348205566406,25.071994454290074,63.81863094198651,-5382.6792570602765,453.9337723782924,None,None,626.9932767779928,2695.667748582779,-693.7493862026247,21378.975436819295,626.9932767779928,2695.667748582779,0.000009955844376393616,1.7214818848936249,-0.0000000000000002220446049250313,1.862700534283194,0.811491
1770136046.7464,0.828388,0.016897,0.266805,188.57398986816406,447.01861572265625,27.797207082402558,93.05818626693895,1730.4583846216747,454.51090692784396,None,None,614.2444242312782,2695.667748582779,-676.6448737576342,21378.975436819295,614.2444242312782,2695.667748582779,0.00001017812832654705,1.7199091067896037,-0.0000000000000002220446049250313,1.8649863712469614,0.828388
1770136046.7629,0.844892,0.016504,0.28330900000000003,188.57398986816406,446.1888427734375,34.54116933756697,187.7285076862588,5736.2046424696955,455.3406798770627,None,None,602.1672730876593,2695.667748582779,-658.2539507481896,21378.975436819295,602.1672730876593,2695.667748582779,0.000010390827705210419,1.7183194004087599,-0.0000000000000002220446049250313,1.8678643491102747,0.844892
1770136046.7798,0.861748,0.016856,0.300165,188.57398986816406,445.35906982421875,38.94696547303305,209.82350786257297,1310.8092178639154,456.17045282628146,None,None,590.672981095524,2695.667748582779,-640.1690036937988,21378.975436819295,590.672981095524,2695.667748582779,0.000010613572632984421,1.7167345208222615,-0.0000000000000002220446049250313,1.8707389642050203,0.861748
