timestamp,total_duration,time_between_movements,hover_time,position_x,position_y,velocity,acceleration,jerk,path_length,click_events,scroll_events,average_velocity,peak_velocity,average_acceleration,peak_acceleration,average_momentum,peak_momentum,smoothness,deviation_from_ideal_path,idle_time,fitts_index_of_difficulty,fitts_movement_time
1755143536.9493,0.304903,0.016374,0,255.90625,217.27734375,1096.5085685255144,-3099.13650501705,2627.017867953907,506.34953931630076,None,None,1714.0868870807926,3274.8622446465533,15184.917232069694,92540.62890996537,1714.0868870807926,3274.8622446465533,0.0000005451806586415067,1.0024282440174375,0,2.597228367104749,0.304903
1755143536.9658,0.321455,0.016552,0,261.7109375,201.90234375,1065.4220623302908,-2732.8290877414584,22130.704281995615,522.7838029740573,None,None,1685.8840686133794,3274.8622446465533,14370.474217532825,92540.62890996537,1685.8840686133794,3274.8622446465533,0.0000005720945688904138,1.0023675396000107,0,2.6358681659342325,0.321455
1755143536.9824,0.338018,0.016563,0,266.12109375,188.359375,1003.773073503171,-3029.6075816168086,-17918.16059139952,537.0267479192886,None,None,1657.462777150454,3274.8622446465533,13613.948921917623,92540.62890996537,1657.462777150454,3274.8622446465533,0.0000005990447513483498,1.0023821070785313,0,2.6684607659485073,0.338018
1755143537.0043,0.359886,0.021868,0,269.57421875,172.984375,918.8201009927316,-3286.167585947013,-11732.21164853687,552.784752147795,None,None,1627.917070104145,3274.8622446465533,12909.777400756597,92540.62890996537,1627.917070104145,3274.8622446465533,0.0000006260740526163852,1.0027113459391326,0,2.7033001069671427,0.359886
1755143537.0140,0.369675,0.009789,0,271.453125,162.45703125,970.900140474496,-704.2388706359586,263758.1688947854,563.4784538047028,None,None,1602.6471881953125,3274.8622446465533,12365.216749900894,92540.62890996537,1602.6471881953125,3274.8622446465533,0.0000006486376666569325,1.0030659260701211,0,2.726299699530827,0.369675
1755143537.0297,0.385353,0.015678,0,272.41015625,157.6640625,773.1544390429578,-4276.849747362088,-227874.14700383527,568.3660358502498,None,None,1571.9252345230032,3274.8622446465533,11725.137269236933,92540.62890996537,1571.9252345230032,3274.8622446465533,0.0000006715285226280211,1.0031846797408457,0,2.736738463391906,0.385353
1755143537.0468,0.402404,0.017051,0,273.22265625,151.15625,656.5972926504538,-5044.533426036061,-45022.795066211555,574.9243725132426,None,None,1539.2349508846978,3274.8622446465533,11104.038354597193,92540.62890996537,1539.2349508846978,3274.8622446465533,0.0000006975460766692478,1.0035169364664172,0,2.7504124594839676,0.402404
1755143537.0649,0.420485,0.018081,0,273.22265625,143.14453125,592.548563624191,-4593.8700802604635,24924.691431646366,582.9360912632426,None,None,1506.5905927033011,3274.8622446465533,10543.398767637991,92540.62890996537,1506.5905927033011,3274.8622446465533,0.0000007238907084163396,1.004427546081839,0,2.7663120898628843,0.420485
1755143537.0834,0.43898,0.018495,0,273.22265625,137.8828125,500.13223054666605,-4714.75744349011,-6536.218612038189,588.1978100132426,None,None,1473.0419806314133,3274.8622446465533,10017.255450012884,92540.62890996537,1473.0419806314133,3274.8622446465533,0.0000007505699447414214,1.0049992707052353,0,2.77667648215591,0.43898
1755143537.0834,0.439043,0.000063,0,271.59375,134.62890625,623.0064364143591,5915.2352296338995,2657498.168281002,591.8366616803319,None,None,1445.6214792050569,3274.8622446465533,9880.521442666919,92540.62890996537,1445.6214792050569,3274.8622446465533,0.0000007256806437761943,1.0069929257930266,0.00000000000000005551115123125783,2.7818354249042097,0.439043
1755143537.0997,0.455294,0.016251,0,269.5859375,130.625,518.7909875541031,2216.805534654456,-227581.66851144194,596.3157884137415,None,None,1416.6580263409644,3274.8622446465533,9633.30480047297,92540.62890996537,1416.6580263409644,3274.8622446465533,0.0000007464531507711966,1.0093994190527797,0,2.7881907245076514,0.455294
1755143537.1155,0.471121,0.015827,0,268.53125,128.515625,407.85615438926806,-551.0003861481816,-174878.74649666,598.6741413587608,None,None,1386.0882726454583,3274.8622446465533,9315.045263391059,92540.62890996537,1386.0882726454583,3274.8622446465533,0.0000007679931591720877,1.0106405810891623,0.00000000000000005551115123125783,2.7915452361287345,0.471121
1755143537.1328,0.488387,0.017266,0,267.62109375,127.078125,315.0615998209898,-1998.0231227584636,-83807.64141146079,600.3755497898596,None,None,1354.587488150621,3274.8622446465533,8972.225009265316,92540.62890996537,1354.587488150621,3274.8622446465533,0.0000007911245610748734,1.0117493448128623,0.00000000000000005551115123125783,2.793695010602589,0.488387
1755143537.1519,0.507522,0.019135,0.019135,267.23828125,126.6953125,229.03089561567978,-2747.4121755621236,-39163.26379951189,600.9169284192055,None,None,1322.4287283639085,3274.8622446465533,8627.529797946861,92540.62890996537,1322.4287283639085,3274.8622446465533,0.0000008150580486170059,1.0122744406113104,0.00000000000000011102230246251565,2.7941672267301967,0.507522
1755143537.1650,0.520595,0.013073,0.032208,266.9296875,126.6953125,167.4032550958959,-3337.423369977948,-45132.042715201125,601.2255221692055,None,None,1290.3446874397969,3274.8622446465533,8285.673993149008,92540.62890996537,1290.3446874397969,3274.8622446465533,0.0000008388217393470835,1.0129758706016467,0.00000000000000011102230246251565,2.79394587390997,0.520595
1755143537.1650,0.520601,0.000006,0.032214,266.9296875,126.6953125,117.18227856712713,-6102.76959864222,-691336.5571660681,601.2255221692055,None,None,1258.637595308103,3274.8622446465533,7885.995004488141,92540.62890996537,1258.637595308103,3274.8622446465533,0.0000008490121131590877,1.0129758706016467,0.00000000000000011102230246251565,2.79394587390997,0.520601
1755143537.1650,0.520603,0.000002,0.032216,266.9296875,126.6953125,82.02759499698898,-6908.539986809916,-201442.59704192381,601.2255221692055,Left,None,1227.6741742472843,3274.8622446465533,7486.142707426032,92540.62890996537,1227.6741742472843,3274.8622446465533,0.0000008690231279166773,1.0129758706016467,0.0000000000000002220446049250313,2.79394587390997,0.520603
1755143537.2527,0,0,0,266.9296875,126.6953125,0,0,0,0,None,None,0,0,0,0,0,0,0,0,0,0,0
1755143537.4777,0.225001,0.225001,0,266.9296875,127.7109375,4.513868827249657,0,0,1.015625,None,None,4.513868827249657,4.513868827249657,0,0,4.513868827249657,4.513868827249657,0,1,0,0.014578464922892097,0.225001
1755143537.4857,0.23307,0.008069,0,266.9296875,130.94140625,123.26636637711664,4415.1380920758575,547172.8952876264,4.24609375,None,None,63.890117602183146,123.26636637711664,4415.1380920758575,4415.1380920758575,63.890117602183146,123.26636637711664,0,1,0,0.059993324839360665,0.23307
1755143537.5070,0.254331,0.021261,0,269.64453125,138.953125,205.64862666074384,4253.03860439422,-7624.26450692054,12.705290751844538,None,None,111.14295395503672,205.64862666074384,4334.088348235038,4415.1380920758575,111.14295395503672,205.64862666074384,0.0001311601924477175,1.0119824061656086,0,0.17062826757660846,0.254331
1755143537.5137,0.261007,0.006676,0,271.26953125,142.203125,307.2379120943882,7542.253690255899,492692.4933885079,16.338901215281698,None,None,160.1666934898746,307.2379120943882,5403.476795575325,7542.253690255899,160.1666934898746,307.2379120943882,0.000003997467541189219,1.0146106208750838,0,0.21541292204360124,0.261007
